asset_rank,asset_final_score,asset_id,template_id,owner,template_rank,template_final_score,template_score_component,original_mint_number,original_mint_score,original_mint_score_component,original_mint_status,surviving_mint_rank,surviving_mint_rank_score,surviving_mint_rank_score_component,surviving_mint_rank_status,live_supply,issued_supply,rarity_band,burned,price_used,market_data_used
4383,6.6582,1099948980352,401910,pepperstake,11,0,0,1313,0.166455,3.3291,ok,1313,0.166455,3.3291,ok,1575,1399,Common,false,false,false
4384,6.6328,1099931218026,401911,,12,0,0,1314,0.16582,3.3164,ok,1314,0.16582,3.3164,ok,1575,1425,Common,false,false,false
4385,6.6328,1099948980353,401910,pepperstake,11,0,0,1314,0.16582,3.3164,ok,1314,0.16582,3.3164,ok,1575,1399,Common,false,false,false
4386,6.6074,1099931218027,401911,,12,0,0,1315,0.165184,3.3037,ok,1315,0.165184,3.3037,ok,1575,1425,Common,false,false,false
4387,6.6074,1099948980354,401910,pepperstake,11,0,0,1315,0.165184,3.3037,ok,1315,0.165184,3.3037,ok,1575,1399,Common,false,false,false
4388,6.582,1099931218028,401911,,12,0,0,1316,0.164549,3.291,ok,1316,0.164549,3.291,ok,1575,1425,Common,false,false,false
4389,6.582,1099948980355,401910,,11,0,0,1316,0.164549,3.291,ok,1316,0.164549,3.291,ok,1575,1399,Common,false,false,false
4390,6.5566,1099931218029,401911,pepperstake,12,0,0,1317,0.163914,3.2783,ok,1317,0.163914,3.2783,ok,1575,1425,Common,false,false,false
4391,6.5566,1099948980356,401910,,11,0,0,1317,0.163914,3.2783,ok,1317,0.163914,3.2783,ok,1575,1399,Common,false,false,false
4392,6.5312,1099931218030,401911,,12,0,0,1318,0.163278,3.2656,ok,1318,0.163278,3.2656,ok,1575,1425,Common,false,false,false
4393,6.5312,1099951327241,401910,,11,0,0,1318,0.163278,3.2656,ok,1318,0.163278,3.2656,ok,1575,1399,Common,false,false,false
4394,6.5058,1099931218031,401911,,12,0,0,1319,0.162643,3.2529,ok,1319,0.162643,3.2529,ok,1575,1425,Common,false,false,false
4395,6.5058,1099951327242,401910,,11,0,0,1319,0.162643,3.2529,ok,1319,0.162643,3.2529,ok,1575,1399,Common,false,false,false
4396,6.4804,1099931218032,401911,alpharewards,12,0,0,1320,0.162008,3.2402,ok,1320,0.162008,3.2402,ok,1575,1425,Common,false,false,false
4397,6.4804,1099951327255,401910,,11,0,0,1320,0.162008,3.2402,ok,1320,0.162008,3.2402,ok,1575,1399,Common,false,false,false
4398,6.4548,1099931405060,401911,pepperstake,12,0,0,1321,0.161372,3.2274,ok,1321,0.161372,3.2274,ok,1575,1425,Common,false,false,false
4399,6.4548,1099951327256,401910,,11,0,0,1321,0.161372,3.2274,ok,1321,0.161372,3.2274,ok,1575,1399,Common,false,false,false
4400,6.4294,1099931405203,401911,pepperstake,12,0,0,1322,0.160737,3.2147,ok,1322,0.160737,3.2147,ok,1575,1425,Common,false,false,false
4401,6.4294,1099951327257,401910,,11,0,0,1322,0.160737,3.2147,ok,1322,0.160737,3.2147,ok,1575,1399,Common,false,false,false
4402,6.404,1099931691634,401911,pepperstake,12,0,0,1323,0.160102,3.202,ok,1323,0.160102,3.202,ok,1575,1425,Common,false,false,false
4403,6.404,1099952419564,401910,nfiau.wam,11,0,0,1323,0.160102,3.202,ok,1323,0.160102,3.202,ok,1575,1399,Common,false,false,false
4404,6.3786,1099933813198,401911,,12,0,0,1324,0.159466,3.1893,ok,1324,0.159466,3.1893,ok,1575,1425,Common,false,false,false
4405,6.3786,1099952997410,401910,z2.di.wam,11,0,0,1324,0.159466,3.1893,ok,1324,0.159466,3.1893,ok,1575,1399,Common,false,false,false
4406,6.3532,1099933869275,401911,wdsra.wam,12,0,0,1325,0.158831,3.1766,ok,1325,0.158831,3.1766,ok,1575,1425,Common,false,false,false
4407,6.3532,1099961434879,401910,pepperstake,11,0,0,1325,0.158831,3.1766,ok,1325,0.158831,3.1766,ok,1575,1399,Common,false,false,false
4408,6.3278,1099934162062,401911,,12,0,0,1326,0.158196,3.1639,ok,1326,0.158196,3.1639,ok,1575,1425,Common,false,false,false
4409,6.3278,1099961434880,401910,pepperstake,11,0,0,1326,0.158196,3.1639,ok,1326,0.158196,3.1639,ok,1575,1399,Common,false,false,false
4410,6.3024,1099936449259,401911,,12,0,0,1327,0.15756,3.1512,ok,1327,0.15756,3.1512,ok,1575,1425,Common,false,false,false
4411,6.3024,1099961434881,401910,pepperstake,11,0,0,1327,0.15756,3.1512,ok,1327,0.15756,3.1512,ok,1575,1399,Common,false,false,false
4412,6.277,1099936449260,401911,,12,0,0,1328,0.156925,3.1385,ok,1328,0.156925,3.1385,ok,1575,1425,Common,false,false,false
4413,6.277,1099961434882,401910,pepperstake,11,0,0,1328,0.156925,3.1385,ok,1328,0.156925,3.1385,ok,1575,1399,Common,false,false,false
4414,6.2516,1099936449261,401911,,12,0,0,1329,0.15629,3.1258,ok,1329,0.15629,3.1258,ok,1575,1425,Common,false,false,false
4415,6.2516,1099961434883,401910,pepperstake,11,0,0,1329,0.15629,3.1258,ok,1329,0.15629,3.1258,ok,1575,1399,Common,false,false,false
4416,6.2262,1099936449262,401911,,12,0,0,1330,0.155654,3.1131,ok,1330,0.155654,3.1131,ok,1575,1425,Common,false,false,false
4417,6.2262,1099964564168,401910,pepperstake,11,0,0,1330,0.155654,3.1131,ok,1330,0.155654,3.1131,ok,1575,1399,Common,false,false,false
4418,6.2008,1099936449263,401911,,12,0,0,1331,0.155019,3.1004,ok,1331,0.155019,3.1004,ok,1575,1425,Common,false,false,false
4419,6.2008,1099964564169,401910,pepperstake,11,0,0,1331,0.155019,3.1004,ok,1331,0.155019,3.1004,ok,1575,1399,Common,false,false,false
4420,6.1754,1099938801427,401911,,12,0,0,1332,0.154384,3.0877,ok,1332,0.154384,3.0877,ok,1575,1425,Common,false,false,false
4421,6.1754,1099964564170,401910,pepperstake,11,0,0,1332,0.154384,3.0877,ok,1332,0.154384,3.0877,ok,1575,1399,Common,false,false,false
4422,6.15,1099938801428,401911,,12,0,0,1333,0.153748,3.075,ok,1333,0.153748,3.075,ok,1575,1425,Common,false,false,false
4423,6.15,1099970326097,401910,pepperstake,11,0,0,1333,0.153748,3.075,ok,1333,0.153748,3.075,ok,1575,1399,Common,false,false,false
4424,6.1246,1099938801429,401911,,12,0,0,1334,0.153113,3.0623,ok,1334,0.153113,3.0623,ok,1575,1425,Common,false,false,false
4425,6.1246,1099970326098,401910,pepperstake,11,0,0,1334,0.153113,3.0623,ok,1334,0.153113,3.0623,ok,1575,1399,Common,false,false,false
4426,6.0992,1099938801430,401911,,12,0,0,1335,0.152478,3.0496,ok,1335,0.152478,3.0496,ok,1575,1425,Common,false,false,false
4427,6.0992,1099970326099,401910,pepperstake,11,0,0,1335,0.152478,3.0496,ok,1335,0.152478,3.0496,ok,1575,1399,Common,false,false,false
4428,6.0736,1099938801431,401911,,12,0,0,1336,0.151842,3.0368,ok,1336,0.151842,3.0368,ok,1575,1425,Common,false,false,false
4429,6.0736,1099970326100,401910,pepperstake,11,0,0,1336,0.151842,3.0368,ok,1336,0.151842,3.0368,ok,1575,1399,Common,false,false,false
4430,6.0482,1099938801432,401911,,12,0,0,1337,0.151207,3.0241,ok,1337,0.151207,3.0241,ok,1575,1425,Common,false,false,false
4431,6.0482,1099970326101,401910,pepperstake,11,0,0,1337,0.151207,3.0241,ok,1337,0.151207,3.0241,ok,1575,1399,Common,false,false,false
4432,6.0228,1099938948363,401911,pepperstake,12,0,0,1338,0.150572,3.0114,ok,1338,0.150572,3.0114,ok,1575,1425,Common,false,false,false
4433,6.0228,1099970326102,401910,pepperstake,11,0,0,1338,0.150572,3.0114,ok,1338,0.150572,3.0114,ok,1575,1399,Common,false,false,false
4434,5.9974,1099938948364,401911,pepperstake,12,0,0,1339,0.149936,2.9987,ok,1339,0.149936,2.9987,ok,1575,1425,Common,false,false,false
4435,5.9974,1099970326103,401910,pepperstake,11,0,0,1339,0.149936,2.9987,ok,1339,0.149936,2.9987,ok,1575,1399,Common,false,false,false
4436,5.972,1099938948365,401911,pepperstake,12,0,0,1340,0.149301,2.986,ok,1340,0.149301,2.986,ok,1575,1425,Common,false,false,false
4437,5.972,1099970326104,401910,pepperstake,11,0,0,1340,0.149301,2.986,ok,1340,0.149301,2.986,ok,1575,1399,Common,false,false,false
4438,5.9466,1099938948366,401911,pepperstake,12,0,0,1341,0.148666,2.9733,ok,1341,0.148666,2.9733,ok,1575,1425,Common,false,false,false
4439,5.9466,1099970326105,401910,pepperstake,11,0,0,1341,0.148666,2.9733,ok,1341,0.148666,2.9733,ok,1575,1399,Common,false,false,false
4440,5.9212,1099938948367,401911,pepperstake,12,0,0,1342,0.14803,2.9606,ok,1342,0.14803,2.9606,ok,1575,1425,Common,false,false,false
4441,5.9212,1099970326106,401910,pepperstake,11,0,0,1342,0.14803,2.9606,ok,1342,0.14803,2.9606,ok,1575,1399,Common,false,false,false
4442,5.8958,1099938948368,401911,pepperstake,12,0,0,1343,0.147395,2.9479,ok,1343,0.147395,2.9479,ok,1575,1425,Common,false,false,false
4443,5.8958,1099970394087,401910,pepperstake,11,0,0,1343,0.147395,2.9479,ok,1343,0.147395,2.9479,ok,1575,1399,Common,false,false,false
4444,5.8704,1099939338633,401911,supergrinch1,12,0,0,1344,0.14676,2.9352,ok,1344,0.14676,2.9352,ok,1575,1425,Common,false,false,false
4445,5.8704,1099970394089,401910,pepperstake,11,0,0,1344,0.14676,2.9352,ok,1344,0.14676,2.9352,ok,1575,1399,Common,false,false,false
4446,5.845,1099948980362,401911,,12,0,0,1345,0.146125,2.9225,ok,1345,0.146125,2.9225,ok,1575,1425,Common,false,false,false
4447,5.845,1099970394092,401910,pepperstake,11,0,0,1345,0.146125,2.9225,ok,1345,0.146125,2.9225,ok,1575,1399,Common,false,false,false
4448,5.8196,1099948980363,401911,,12,0,0,1346,0.145489,2.9098,ok,1346,0.145489,2.9098,ok,1575,1425,Common,false,false,false
4449,5.8196,1099970394197,401910,pepperstake,11,0,0,1346,0.145489,2.9098,ok,1346,0.145489,2.9098,ok,1575,1399,Common,false,false,false
4450,5.7942,1099948980364,401911,,12,0,0,1347,0.144854,2.8971,ok,1347,0.144854,2.8971,ok,1575,1425,Common,false,false,false
4451,5.7942,1099970394198,401910,pepperstake,11,0,0,1347,0.144854,2.8971,ok,1347,0.144854,2.8971,ok,1575,1399,Common,false,false,false
4452,5.7688,1099948980365,401911,,12,0,0,1348,0.144219,2.8844,ok,1348,0.144219,2.8844,ok,1575,1425,Common,false,false,false
4453,5.7688,1099970394199,401910,pepperstake,11,0,0,1348,0.144219,2.8844,ok,1348,0.144219,2.8844,ok,1575,1399,Common,false,false,false
4454,5.7434,1099948980366,401911,,12,0,0,1349,0.143583,2.8717,ok,1349,0.143583,2.8717,ok,1575,1425,Common,false,false,false
4455,5.7434,1099970394200,401910,pepperstake,11,0,0,1349,0.143583,2.8717,ok,1349,0.143583,2.8717,ok,1575,1399,Common,false,false,false
4456,5.718,1099948980367,401911,,12,0,0,1350,0.142948,2.859,ok,1350,0.142948,2.859,ok,1575,1425,Common,false,false,false
4457,5.718,1099970394201,401910,pepperstake,11,0,0,1350,0.142948,2.859,ok,1350,0.142948,2.859,ok,1575,1399,Common,false,false,false
4458,5.6926,1099948980368,401911,,12,0,0,1351,0.142313,2.8463,ok,1351,0.142313,2.8463,ok,1575,1425,Common,false,false,false
4459,5.6926,1099970394202,401910,pepperstake,11,0,0,1351,0.142313,2.8463,ok,1351,0.142313,2.8463,ok,1575,1399,Common,false,false,false
4460,5.667,1099948980369,401911,,12,0,0,1352,0.141677,2.8335,ok,1352,0.141677,2.8335,ok,1575,1425,Common,false,false,false
4461,5.667,1099970394203,401910,pepperstake,11,0,0,1352,0.141677,2.8335,ok,1352,0.141677,2.8335,ok,1575,1399,Common,false,false,false
4462,5.6416,1099948980370,401911,,12,0,0,1353,0.141042,2.8208,ok,1353,0.141042,2.8208,ok,1575,1425,Common,false,false,false
4463,5.6416,1099970394204,401910,pepperstake,11,0,0,1353,0.141042,2.8208,ok,1353,0.141042,2.8208,ok,1575,1399,Common,false,false,false
4464,5.6162,1099948980371,401911,,12,0,0,1354,0.140407,2.8081,ok,1354,0.140407,2.8081,ok,1575,1425,Common,false,false,false
4465,5.6162,1099970394205,401910,pepperstake,11,0,0,1354,0.140407,2.8081,ok,1354,0.140407,2.8081,ok,1575,1399,Common,false,false,false
4466,5.5908,1099951327274,401911,,12,0,0,1355,0.139771,2.7954,ok,1355,0.139771,2.7954,ok,1575,1425,Common,false,false,false
4467,5.5908,1099970394206,401910,pepperstake,11,0,0,1355,0.139771,2.7954,ok,1355,0.139771,2.7954,ok,1575,1399,Common,false,false,false
4468,5.5654,1099951327275,401911,,12,0,0,1356,0.139136,2.7827,ok,1356,0.139136,2.7827,ok,1575,1425,Common,false,false,false
4469,5.5654,1099973004727,401910,,11,0,0,1356,0.139136,2.7827,ok,1356,0.139136,2.7827,ok,1575,1399,Common,false,false,false
4470,5.54,1099952419583,401911,nfiau.wam,12,0,0,1357,0.138501,2.77,ok,1357,0.138501,2.77,ok,1575,1425,Common,false,false,false
4471,5.54,1099973004728,401910,,11,0,0,1357,0.138501,2.77,ok,1357,0.138501,2.77,ok,1575,1399,Common,false,false,false
4472,5.5146,1099952997399,401911,z2.di.wam,12,0,0,1358,0.137865,2.7573,ok,1358,0.137865,2.7573,ok,1575,1425,Common,false,false,false
4473,5.5146,1099973004729,401910,,11,0,0,1358,0.137865,2.7573,ok,1358,0.137865,2.7573,ok,1575,1399,Common,false,false,false
4474,5.4892,1099961434893,401911,pepperstake,12,0,0,1359,0.13723,2.7446,ok,1359,0.13723,2.7446,ok,1575,1425,Common,false,false,false
4475,5.4892,1099973004730,401910,,11,0,0,1359,0.13723,2.7446,ok,1359,0.13723,2.7446,ok,1575,1399,Common,false,false,false
4476,5.4638,1099961434894,401911,pepperstake,12,0,0,1360,0.136595,2.7319,ok,1360,0.136595,2.7319,ok,1575,1425,Common,false,false,false
4477,5.4638,1099973004731,401910,,11,0,0,1360,0.136595,2.7319,ok,1360,0.136595,2.7319,ok,1575,1399,Common,false,false,false
4478,5.4384,1099961434895,401911,pepperstake,12,0,0,1361,0.135959,2.7192,ok,1361,0.135959,2.7192,ok,1575,1425,Common,false,false,false
4479,5.4384,1099973004732,401910,,11,0,0,1361,0.135959,2.7192,ok,1361,0.135959,2.7192,ok,1575,1399,Common,false,false,false
4480,5.413,1099961434896,401911,pepperstake,12,0,0,1362,0.135324,2.7065,ok,1362,0.135324,2.7065,ok,1575,1425,Common,false,false,false
4481,5.413,1099973004733,401910,,11,0,0,1362,0.135324,2.7065,ok,1362,0.135324,2.7065,ok,1575,1399,Common,false,false,false
4482,5.3876,1099961434897,401911,,12,0,0,1363,0.134689,2.6938,ok,1363,0.134689,2.6938,ok,1575,1425,Common,false,false,false
4483,5.3876,1099973004734,401910,,11,0,0,1363,0.134689,2.6938,ok,1363,0.134689,2.6938,ok,1575,1399,Common,false,false,false
4484,5.3622,1099964564200,401911,pepperstake,12,0,0,1364,0.134053,2.6811,ok,1364,0.134053,2.6811,ok,1575,1425,Common,false,false,false
4485,5.3622,1099973004735,401910,,11,0,0,1364,0.134053,2.6811,ok,1364,0.134053,2.6811,ok,1575,1399,Common,false,false,false
4486,5.3368,1099964564201,401911,pepperstake,12,0,0,1365,0.133418,2.6684,ok,1365,0.133418,2.6684,ok,1575,1425,Common,false,false,false
4487,5.3368,1099973004736,401910,,11,0,0,1365,0.133418,2.6684,ok,1365,0.133418,2.6684,ok,1575,1399,Common,false,false,false
4488,5.3114,1099964564202,401911,pepperstake,12,0,0,1366,0.132783,2.6557,ok,1366,0.132783,2.6557,ok,1575,1425,Common,false,false,false
4489,5.3114,1099973004737,401910,,11,0,0,1366,0.132783,2.6557,ok,1366,0.132783,2.6557,ok,1575,1399,Common,false,false,false
4490,5.2858,1099970074040,401911,pepperstake,12,0,0,1367,0.132147,2.6429,ok,1367,0.132147,2.6429,ok,1575,1425,Common,false,false,false
4491,5.2858,1099973004738,401910,,11,0,0,1367,0.132147,2.6429,ok,1367,0.132147,2.6429,ok,1575,1399,Common,false,false,false
4492,5.2604,1099970074041,401911,pepperstake,12,0,0,1368,0.131512,2.6302,ok,1368,0.131512,2.6302,ok,1575,1425,Common,false,false,false
4493,5.2604,1099973134954,401910,,11,0,0,1368,0.131512,2.6302,ok,1368,0.131512,2.6302,ok,1575,1399,Common,false,false,false
4494,5.235,1099970074042,401911,pepperstake,12,0,0,1369,0.130877,2.6175,ok,1369,0.130877,2.6175,ok,1575,1425,Common,false,false,false
4495,5.235,1099973134955,401910,,11,0,0,1369,0.130877,2.6175,ok,1369,0.130877,2.6175,ok,1575,1399,Common,false,false,false
4496,5.2096,1099970074043,401911,pepperstake,12,0,0,1370,0.130241,2.6048,ok,1370,0.130241,2.6048,ok,1575,1425,Common,false,false,false
4497,5.2096,1099973207025,401910,pepperstake,11,0,0,1370,0.130241,2.6048,ok,1370,0.130241,2.6048,ok,1575,1399,Common,false,false,false
4498,5.1842,1099970074044,401911,pepperstake,12,0,0,1371,0.129606,2.5921,ok,1371,0.129606,2.5921,ok,1575,1425,Common,false,false,false
4499,5.1842,1099973207026,401910,pepperstake,11,0,0,1371,0.129606,2.5921,ok,1371,0.129606,2.5921,ok,1575,1399,Common,false,false,false
4500,5.1588,1099970074045,401911,pepperstake,12,0,0,1372,0.128971,2.5794,ok,1372,0.128971,2.5794,ok,1575,1425,Common,false,false,false
4501,5.1588,1099973207027,401910,pepperstake,11,0,0,1372,0.128971,2.5794,ok,1372,0.128971,2.5794,ok,1575,1399,Common,false,false,false
4502,5.1334,1099970074046,401911,pepperstake,12,0,0,1373,0.128335,2.5667,ok,1373,0.128335,2.5667,ok,1575,1425,Common,false,false,false
4503,5.1334,1099973207028,401910,pepperstake,11,0,0,1373,0.128335,2.5667,ok,1373,0.128335,2.5667,ok,1575,1399,Common,false,false,false
4504,5.108,1099970074047,401911,pepperstake,12,0,0,1374,0.1277,2.554,ok,1374,0.1277,2.554,ok,1575,1425,Common,false,false,false
4505,5.108,1099973207029,401910,pepperstake,11,0,0,1374,0.1277,2.554,ok,1374,0.1277,2.554,ok,1575,1399,Common,false,false,false
4506,5.0826,1099970074048,401911,pepperstake,12,0,0,1375,0.127065,2.5413,ok,1375,0.127065,2.5413,ok,1575,1425,Common,false,false,false
4507,5.0826,1099973207030,401910,pepperstake,11,0,0,1375,0.127065,2.5413,ok,1375,0.127065,2.5413,ok,1575,1399,Common,false,false,false
4508,5.0572,1099970074049,401911,pepperstake,12,0,0,1376,0.126429,2.5286,ok,1376,0.126429,2.5286,ok,1575,1425,Common,false,false,false
4509,5.0572,1099973207031,401910,i5d52.c.wam,11,0,0,1376,0.126429,2.5286,ok,1376,0.126429,2.5286,ok,1575,1399,Common,false,false,false
4510,5.0318,1099970074050,401911,yoitscharlie,12,0,0,1377,0.125794,2.5159,ok,1377,0.125794,2.5159,ok,1575,1425,Common,false,false,false
4511,5.0318,1099973207032,401910,i5d52.c.wam,11,0,0,1377,0.125794,2.5159,ok,1377,0.125794,2.5159,ok,1575,1399,Common,false,false,false
4512,5.0064,1099970074051,401911,pepperstake,12,0,0,1378,0.125159,2.5032,ok,1378,0.125159,2.5032,ok,1575,1425,Common,false,false,false
4513,5.0064,1099973207033,401910,i5d52.c.wam,11,0,0,1378,0.125159,2.5032,ok,1378,0.125159,2.5032,ok,1575,1399,Common,false,false,false
4514,4.981,1099970074052,401911,pepperstake,12,0,0,1379,0.124524,2.4905,ok,1379,0.124524,2.4905,ok,1575,1425,Common,false,false,false
4515,4.981,1099973207034,401910,,11,0,0,1379,0.124524,2.4905,ok,1379,0.124524,2.4905,ok,1575,1399,Common,false,false,false
4516,4.9556,1099970074053,401911,yoitscharlie,12,0,0,1380,0.123888,2.4778,ok,1380,0.123888,2.4778,ok,1575,1425,Common,false,false,false
4517,4.9556,1099973207456,401910,i5d52.c.wam,11,0,0,1380,0.123888,2.4778,ok,1380,0.123888,2.4778,ok,1575,1399,Common,false,false,false
4518,4.9302,1099970074054,401911,pepperstake,12,0,0,1381,0.123253,2.4651,ok,1381,0.123253,2.4651,ok,1575,1425,Common,false,false,false
4519,4.9302,1099973207457,401910,i5d52.c.wam,11,0,0,1381,0.123253,2.4651,ok,1381,0.123253,2.4651,ok,1575,1399,Common,false,false,false
4520,4.9048,1099970074055,401911,pepperstake,12,0,0,1382,0.122618,2.4524,ok,1382,0.122618,2.4524,ok,1575,1425,Common,false,false,false
4521,4.9048,1099973207458,401910,i5d52.c.wam,11,0,0,1382,0.122618,2.4524,ok,1382,0.122618,2.4524,ok,1575,1399,Common,false,false,false
4522,4.8792,1099970074056,401911,pepperstake,12,0,0,1383,0.121982,2.4396,ok,1383,0.121982,2.4396,ok,1575,1425,Common,false,false,false
4523,4.8792,1099973207459,401910,i5d52.c.wam,11,0,0,1383,0.121982,2.4396,ok,1383,0.121982,2.4396,ok,1575,1399,Common,false,false,false
4524,4.8538,1099970074057,401911,pepperstake,12,0,0,1384,0.121347,2.4269,ok,1384,0.121347,2.4269,ok,1575,1425,Common,false,false,false
4525,4.8538,1099973207460,401910,i5d52.c.wam,11,0,0,1384,0.121347,2.4269,ok,1384,0.121347,2.4269,ok,1575,1399,Common,false,false,false
4526,4.8284,1099970074058,401911,pepperstake,12,0,0,1385,0.120712,2.4142,ok,1385,0.120712,2.4142,ok,1575,1425,Common,false,false,false
4527,4.8284,1099973207461,401910,i5d52.c.wam,11,0,0,1385,0.120712,2.4142,ok,1385,0.120712,2.4142,ok,1575,1399,Common,false,false,false
4528,4.803,1099970074059,401911,pepperstake,12,0,0,1386,0.120076,2.4015,ok,1386,0.120076,2.4015,ok,1575,1425,Common,false,false,false
4529,4.803,1099973207462,401910,i5d52.c.wam,11,0,0,1386,0.120076,2.4015,ok,1386,0.120076,2.4015,ok,1575,1399,Common,false,false,false
4530,4.7776,1099970325766,401911,pepperstake,12,0,0,1387,0.119441,2.3888,ok,1387,0.119441,2.3888,ok,1575,1425,Common,false,false,false
4531,4.7776,1099973207463,401910,i5d52.c.wam,11,0,0,1387,0.119441,2.3888,ok,1387,0.119441,2.3888,ok,1575,1399,Common,false,false,false
4532,4.7522,1099970325767,401911,pepperstake,12,0,0,1388,0.118806,2.3761,ok,1388,0.118806,2.3761,ok,1575,1425,Common,false,false,false
4533,4.7522,1099973207464,401910,i5d52.c.wam,11,0,0,1388,0.118806,2.3761,ok,1388,0.118806,2.3761,ok,1575,1399,Common,false,false,false
4534,4.7268,1099970325768,401911,pepperstake,12,0,0,1389,0.11817,2.3634,ok,1389,0.11817,2.3634,ok,1575,1425,Common,false,false,false
4535,4.7268,1099973207465,401910,i5d52.c.wam,11,0,0,1389,0.11817,2.3634,ok,1389,0.11817,2.3634,ok,1575,1399,Common,false,false,false
4536,4.7014,1099970325769,401911,pepperstake,12,0,0,1390,0.117535,2.3507,ok,1390,0.117535,2.3507,ok,1575,1425,Common,false,false,false
4537,4.7014,1099973207478,401910,i5d52.c.wam,11,0,0,1390,0.117535,2.3507,ok,1390,0.117535,2.3507,ok,1575,1399,Common,false,false,false
4538,4.676,1099970325770,401911,pepperstake,12,0,0,1391,0.1169,2.338,ok,1391,0.1169,2.338,ok,1575,1425,Common,false,false,false
4539,4.676,1099973207479,401910,i5d52.c.wam,11,0,0,1391,0.1169,2.338,ok,1391,0.1169,2.338,ok,1575,1399,Common,false,false,false
4540,4.6506,1099970325771,401911,pepperstake,12,0,0,1392,0.116264,2.3253,ok,1392,0.116264,2.3253,ok,1575,1425,Common,false,false,false
4541,4.6506,1099973207480,401910,i5d52.c.wam,11,0,0,1392,0.116264,2.3253,ok,1392,0.116264,2.3253,ok,1575,1399,Common,false,false,false
4542,4.6252,1099970325772,401911,pepperstake,12,0,0,1393,0.115629,2.3126,ok,1393,0.115629,2.3126,ok,1575,1425,Common,false,false,false
